104813415,1045
zheng-wei-32-95,1
yang-ji-47-61,3
asan-98,5
zui-wo-sha-chang-jun-mo-xiao-17-56,0
xiao-qi-43-43,10
qian-yun-juan,11
yu-zig,1
mr64-92,2
xie-hao-15-21,0
wu-tao-77-36,6
li-xiao-jian-35-29,0
su-san-qi-jie-chi-kai-hong-dong-xian,2
shui-jing-ying-tao,18
duo-rou-de-sheng-huo,5
yu-shang-51-17,0
zidi,6
qi-zhi-59-83,6
zhang-yan-li-87-34,6
zhao-yun-67-32,8
