user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
咦咦咦,13,赞同了回答1 小时前,138,15,9,4,16,https://www.zhihu.com/people/yi-yi-yi-10-35/activities
