user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
吴宸琛,19,关注了专栏2 个月前,40,4,7,49,8,https://www.zhihu.com/people/wu-chen-chen-67/activities
