user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
糖醋小新,1298,关注了专栏1 个月前,4646,1770,5853,3,53,https://www.zhihu.com/people/tang-cu-xiao-xin/activities
