user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
高小羊,651,在 吃货 中收藏了文章1 个月前,2201,462,1664,1,161,https://www.zhihu.com/people/gao-xiao-yang-55/activities
