user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
小石头,62,赞同了回答8 个月前,130,103,624,2,147,https://www.zhihu.com/people/xiao-shi-tou-19-56-54/activities
