user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
蘑菇娘娘,645,发表了文章1 个月前,816,78,1472,0,2,https://www.zhihu.com/people/mo-gu-niang-niang/activities
