user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
我是个假人,6,在 有用的 中收藏了文章2 小时前,19,3,6,0,86,https://www.zhihu.com/people/15910711306/activities
