user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
呈雅蓝蓝蓝,118,关注了问题5 个月前,0,0,0,11,90,https://www.zhihu.com/people/lao-lan-97/activities
