user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
轻松学习素描,1070,发表了文章2 天前,3292,0,0,18,0,https://www.zhihu.com/people/qing-song-xue-xi-su-miao/activities
