user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
梁同学,1393,发布了想法2 小时前,11420,1080,581,32,76,https://www.zhihu.com/people/liang-tong-xue-2/activities
