user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
皮皮鲁,138,在 七彩人性类 中收藏了回答2 个月前,672,90,222,6,6,https://www.zhihu.com/people/chen-xiao-qiao-16-13/activities
