user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
反传销达人-雷神,82,回答了问题7 个月前,11,5,4,5,0,https://www.zhihu.com/people/fan-chuan-xiao-da-ren-lei-shen/activities
