user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
南海在方寸地,19,赞同了回答1 个月前,45,8,22,0,4,https://www.zhihu.com/people/nan-hai-zai-fang-cun-di/activities
