user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
杨潇,57,在 国家地理 中收藏了回答3 个月前,10,10,32,24,15,https://www.zhihu.com/people/yang-xiao/activities
