user_name,follower_num,last_update,agree_num,thanks_num,collect_num,public_edit_num,following_num,url
穎芝,63,在 家装 中收藏了回答3 天前,4530,236,65,0,8,https://www.zhihu.com/people/ying-zhi-93-90/activities
